numero_orden,fecha_orden,codigo_producto,cantidad_pedida,precio_unitario,ventas,pais,linea_producto,tamano_venta,producto_id,cliente_id,anio,mes
10168,2003-10-28,S24_2000,29,75.41,2186.89,United States,Motorcycles,Small,61,86,2003,10
10180,2003-11-11,S24_2000,28,68.55,1919.4,France,Motorcycles,Small,61,57,2003,11
10188,2003-11-18,S24_2000,40,91.4,3656.0,Norway,Motorcycles,Medium,61,65,2003,11
10201,2003-12-01,S24_2000,25,73.88,1847.0,United States,Motorcycles,Small,61,69,2003,12
10210,2004-01-12,S24_2000,30,61.7,1851.0,Japan,Motorcycles,Small,61,74,2004,1
10223,2004-02-20,S24_2000,38,69.31,2633.78,Australia,Motorcycles,Small,61,32,2004,2
10236,2004-04-03,S24_2000,36,87.6,3153.6,United States,Motorcycles,Medium,61,99,2004,4
10250,2004-05-11,S24_2000,32,87.6,2803.2,United States,Motorcycles,Small,61,69,2004,5
10263,2004-06-28,S24_2000,37,62.46,2311.02,United States,Motorcycles,Small,61,86,2004,6
10275,2004-07-23,S24_2000,30,79.98,2399.4,France,Motorcycles,Small,61,12,2004,7
10285,2004-08-27,S24_2000,39,70.08,2733.12,United States,Motorcycles,Small,61,99,2004,8
10297,2004-09-16,S24_2000,32,65.51,2096.32,Ireland,Motorcycles,Small,61,16,2004,9
10308,2004-10-15,S24_2000,47,63.22,2971.34,United States,Motorcycles,Small,61,86,2004,10
10318,2004-11-02,S24_2000,26,86.83,2257.58,United States,Motorcycles,Small,61,94,2004,11
10329,2004-11-15,S24_2000,37,94.43,3493.91,United States,Motorcycles,Medium,61,99,2004,11
10340,2004-11-24,S24_2000,55,79.98,4398.9,Spain,Motorcycles,Medium,61,1,2004,11
10363,2005-01-06,S24_2000,21,100.0,3595.62,Finland,Motorcycles,Medium,61,2,2005,1
10375,2005-02-03,S24_2000,23,100.0,2443.29,France,Motorcycles,Small,61,46,2005,2
10389,2005-03-03,S24_2000,49,81.4,3988.6,Sweden,Motorcycles,Medium,61,88,2005,3
10402,2005-04-07,S24_2000,59,87.6,5168.4,France,Motorcycles,Medium,61,57,2005,4
10416,2005-05-10,S24_2000,32,87.6,2803.2,Italy,Motorcycles,Small,61,90,2005,5
10105,2003-02-11,S24_2011,43,100.0,6341.21,Denmark,Ships,Medium,62,7,2003,2
10117,2003-04-16,S24_2011,41,100.0,5189.78,Singapore,Ships,Medium,62,92,2003,4
10129,2003-06-12,S24_2011,45,100.0,6027.75,United Kingdom,Ships,Medium,62,41,2003,6
10142,2003-08-08,S24_2011,33,100.0,3366.0,United States,Ships,Medium,62,86,2003,8
10153,2003-09-28,S24_2011,40,100.0,5456.4,Spain,Ships,Medium,62,75,2003,9
10167,2003-10-23,S24_2011,33,100.0,3812.16,Sweden,Ships,Medium,62,96,2003,10
10177,2003-11-07,S24_2011,50,100.0,6083.0,Spain,Ships,Medium,62,1,2003,11
10185,2003-11-14,S24_2011,30,100.0,3170.7,United States,Ships,Medium,62,86,2003,11
10197,2003-11-26,S24_2011,41,100.0,4534.6,Spain,Ships,Medium,62,75,2003,11
10208,2004-01-02,S24_2011,35,100.0,4301.15,France,Ships,Medium,62,51,2004,1
10221,2004-02-18,S24_2011,49,100.0,6804.63,Belgium,Ships,Medium,62,1,2004,2
10232,2004-03-20,S24_2011,46,100.0,5652.94,United Kingdom,Ships,Medium,62,54,2004,3
10248,2004-05-07,S24_2011,48,100.0,6960.48,United States,Ships,Medium,62,94,2004,5
10261,2004-06-17,S24_2011,36,100.0,4512.6,Canada,Ships,Medium,62,85,2004,6
10273,2004-07-21,S24_2011,22,100.0,2784.76,Belgium,Ships,Small,62,5,2004,7
10283,2004-08-20,S24_2011,42,100.0,5316.36,Canada,Ships,Medium,62,50,2004,8
10293,2004-09-09,S24_2011,21,100.0,2941.89,Italy,Ships,Small,62,7,2004,9
10306,2004-10-14,S24_2011,29,100.0,3207.4,United Kingdom,Ships,Medium,62,52,2004,10
10315,2004-10-29,S24_2011,35,100.0,4215.05,France,Ships,Medium,62,12,2004,10
10326,2004-11-09,S24_2011,41,100.0,4333.29,Sweden,Ships,Medium,62,10,2004,11
10337,2004-11-21,S24_2011,29,71.97,2087.13,United States,Ships,Small,62,94,2004,11
10350,2004-12-02,S24_2011,34,50.33,1711.22,Spain,Ships,Small,62,91,2004,12
10372,2005-01-26,S24_2011,37,100.0,3910.53,Japan,Ships,Medium,62,13,2005,1
10384,2005-02-23,S24_2011,28,80.54,2255.12,United States,Ships,Small,62,86,2005,2
10396,2005-03-23,S24_2011,49,100.0,5720.75,United States,Ships,Medium,62,94,2005,3
10414,2005-05-06,S24_2011,23,100.0,3335.23,United States,Ships,Medium,62,99,2005,5
10101,2003-01-09,S24_2022,46,53.76,2472.96,Germany,Vintage Cars,Small,63,24,2003,1
10110,2003-03-18,S24_2022,39,44.35,1729.65,United Kingdom,Vintage Cars,Small,63,4,2003,3
10124,2003-05-21,S24_2022,22,45.25,995.5,United States,Vintage Cars,Small,63,94,2003,5
10149,2003-09-12,S24_2022,49,49.28,2414.72,United States,Vintage Cars,Small,63,99,2003,9
10162,2003-10-18,S24_2022,43,36.29,1560.47,United States,Vintage Cars,Small,63,69,2003,10
10173,2003-11-05,S24_2022,27,41.22,1112.94,Italy,Vintage Cars,Small,63,22,2003,11
10182,2003-11-12,S24_2022,31,36.74,1138.94,United States,Vintage Cars,Small,63,94,2003,11
10193,2003-11-21,S24_2022,20,50.62,1012.4,Australia,Vintage Cars,Small,63,62,2003,11
10205,2003-12-03,S24_2022,24,38.08,913.92,Spain,Vintage Cars,Small,63,1,2003,12
10214,2004-01-26,S24_2022,49,47.94,2349.06,Spain,Vintage Cars,Small,63,29,2004,1
10227,2004-03-02,S24_2022,24,48.38,1161.12,France,Vintage Cars,Small,63,12,2004,3
10244,2004-04-29,S24_2022,39,45.25,1764.75,Spain,Vintage Cars,Small,63,91,2004,4
10255,2004-06-04,S24_2022,37,45.7,1690.9,France,Vintage Cars,Small,63,46,2004,6
10280,2004-08-17,S24_2022,45,47.49,2137.05,Italy,Vintage Cars,Small,63,30,2004,8
10289,2004-09-03,S24_2022,45,48.38,2177.1,Norway,Vintage Cars,Small,63,33,2004,9
10304,2004-10-11,S24_2022,44,39.42,1734.48,France,Vintage Cars,Small,63,74,2004,10
10312,2004-10-21,S24_2022,23,37.63,865.49,United States,Vintage Cars,Small,63,69,2004,10
10322,2004-11-04,S24_2022,30,100.0,3500.1,United States,Vintage Cars,Medium,63,86,2004,11
10332,2004-11-17,S24_2022,26,85.52,2223.52,United Kingdom,Vintage Cars,Small,63,41,2004,11
10345,2004-11-25,S24_2022,43,53.76,2311.68,France,Vintage Cars,Small,63,51,2004,11
10356,2004-12-09,S24_2022,26,31.86,828.36,France,Vintage Cars,Small,63,57,2004,12
10367,2005-01-12,S24_2022,28,30.59,856.52,United States,Vintage Cars,Small,63,86,2005,1
10380,2005-02-16,S24_2022,27,68.35,1845.45,Spain,Vintage Cars,Small,63,75,2005,2
10391,2005-03-09,S24_2022,24,100.0,4042.08,Australia,Vintage Cars,Medium,63,62,2005,3
10421,2005-05-29,S24_2022,40,45.7,1828.0,United States,Vintage Cars,Small,63,69,2005,5
10103,2003-01-29,S24_2300,36,100.0,3680.28,Norway,Trucks and Buses,Medium,64,65,2003,1
10114,2003-04-01,S24_2300,21,100.0,2925.09,France,Trucks and Buses,Small,64,57,2003,4
10126,2003-05-28,S24_2300,27,100.0,3415.77,Spain,Trucks and Buses,Medium,64,91,2003,5
10140,2003-07-24,S24_2300,47,100.0,5105.14,United States,Trucks and Buses,Medium,64,69,2003,7
10151,2003-09-21,S24_2300,42,100.0,5098.8,Finland,Trucks and Buses,Medium,64,2,2003,9
10165,2003-10-22,S24_2300,32,100.0,4661.76,Singapore,Trucks and Buses,Medium,64,47,2003,10
10175,2003-11-06,S24_2300,28,100.0,2969.96,United Kingdom,Trucks and Buses,Small,64,27,2003,11
10184,2003-11-14,S24_2300,24,100.0,3496.32,Spain,Trucks and Buses,Medium,64,1,2003,11
10194,2003-11-25,S24_2300,49,100.0,5760.93,France,Trucks and Buses,Medium,64,74,2003,11
10207,2003-12-09,S24_2300,46,100.0,6819.04,United States,Trucks and Buses,Medium,64,94,2003,12
10217,2004-02-04,S24_2300,28,100.0,3148.88,Singapore,Trucks and Buses,Medium,64,52,2004,2
10229,2004-03-11,S24_2300,48,100.0,5704.32,United States,Trucks and Buses,Medium,64,69,2004,3
10246,2004-05-05,S24_2300,29,100.0,3520.6,Spain,Trucks and Buses,Medium,64,29,2004,5
10259,2004-06-15,S24_2300,47,100.0,5285.62,Singapore,Trucks and Buses,Medium,64,55,2004,6
10271,2004-07-20,S24_2300,43,100.0,5605.05,United States,Trucks and Buses,Medium,64,99,2004,7
10281,2004-08-19,S24_2300,25,100.0,2779.5,United States,Trucks and Buses,Small,64,69,2004,8
10291,2004-09-08,S24_2300,48,100.0,5398.08,Sweden,Trucks and Buses,Medium,64,58,2004,9
10305,2004-10-13,S24_2300,24,100.0,3189.6,United States,Trucks and Buses,Medium,64,94,2004,10
10313,2004-10-22,S24_2300,42,100.0,5581.8,Canada,Trucks and Buses,Medium,64,85,2004,10
10324,2004-11-05,S24_2300,31,100.0,3820.44,United States,Trucks and Buses,Medium,64,69,2004,11
10334,2004-11-19,S24_2300,42,100.0,5528.04,Sweden,Trucks and Buses,Medium,64,62,2004,11
10348,2004-11-01,S24_2300,37,100.0,5981.42,Spain,Trucks and Buses,Medium,64,75,2004,11
10358,2004-12-10,S24_2300,41,100.0,5684.65,Spain,Trucks and Buses,Medium,64,91,2004,12
10371,2005-01-23,S24_2300,20,100.0,3449.4,United States,Trucks and Buses,Medium,64,69,2005,1
10382,2005-02-17,S24_2300,20,100.0,2654.4,United States,Trucks and Buses,Small,64,86,2005,2
10412,2005-05-03,S24_2300,70,100.0,8498.0,Spain,Trucks and Buses,Large,64,75,2005,5
10425,2005-05-31,S24_2300,49,100.0,5510.54,France,Trucks and Buses,Medium,64,74,2005,5
10108,2003-03-03,S24_2360,35,58.87,2060.45,Philippines,Motorcycles,Small,65,69,2003,3
10121,2003-05-07,S24_2360,32,76.88,2460.16,France,Motorcycles,Small,65,38,2003,5
10135,2003-07-02,S24_2360,29,61.64,1787.56,United States,Motorcycles,Small,65,94,2003,7
10145,2003-08-25,S24_2360,27,60.95,1645.65,United States,Motorcycles,Small,65,99,2003,8
10159,2003-10-10,S24_2360,27,80.34,2169.18,United States,Motorcycles,Small,65,69,2003,10
10169,2003-11-04,S24_2360,38,74.11,2816.18,Australia,Motorcycles,Small,65,62,2003,11
10180,2003-11-11,S24_2360,35,72.03,2521.05,France,Motorcycles,Small,65,12,2003,11
10190,2003-11-19,S24_2360,42,76.19,3199.98,Spain,Motorcycles,Medium,65,91,2003,11
10211,2004-01-15,S24_2360,21,63.72,1338.12,France,Motorcycles,Small,65,46,2004,1
10224,2004-02-21,S24_2360,37,80.34,2972.58,France,Motorcycles,Small,65,51,2004,2
10237,2004-04-05,S24_2360,26,79.65,2070.9,United States,Motorcycles,Small,65,94,2004,4
10252,2004-05-26,S24_2360,47,65.8,3092.6,France,Motorcycles,Medium,65,74,2004,5
10264,2004-06-30,S24_2360,37,65.1,2408.7,United States,Motorcycles,Small,65,69,2004,6
10276,2004-08-02,S24_2360,46,75.49,3472.54,United States,Motorcycles,Medium,65,86,2004,8
10285,2004-08-27,S24_2360,38,59.56,2263.28,United States,Motorcycles,Small,65,94,2004,8
10299,2004-09-30,S24_2360,33,66.49,2194.17,Finland,Motorcycles,Small,65,87,2004,9
10309,2004-10-15,S24_2360,24,56.1,1346.4,Norway,Motorcycles,Small,65,81,2004,10
10319,2004-11-03,S24_2360,31,81.73,2533.63,United States,Motorcycles,Small,65,86,2004,11
10330,2004-11-16,S24_2360,42,81.03,3403.26,Philippines,Motorcycles,Medium,65,87,2004,11
10341,2004-11-24,S24_2360,32,100.0,3307.2,Austria,Motorcycles,Medium,65,88,2004,11
10355,2004-12-07,S24_2360,41,70.65,2896.65,Spain,Motorcycles,Small,65,1,2004,12
10363,2005-01-06,S24_2360,43,61.23,2632.89,Finland,Motorcycles,Small,65,97,2005,1
10375,2005-02-03,S24_2360,20,100.0,2046.0,France,Motorcycles,Small,65,57,2005,2
10390,2005-03-04,S24_2360,35,65.13,2279.55,United States,Motorcycles,Small,65,99,2005,3
10403,2005-04-08,S24_2360,27,79.65,2150.55,United Kingdom,Motorcycles,Small,65,54,2005,4
10110,2003-03-18,S24_2766,43,78.15,3360.45,United Kingdom,Classic Cars,Medium,66,89,2003,3
10124,2003-05-21,S24_2766,32,72.7,2326.4,United States,Classic Cars,Small,66,94,2003,5
10148,2003-09-11,S24_2766,21,73.6,1545.6,Australia,Classic Cars,Small,66,62,2003,9
10161,2003-10-17,S24_2766,20,100.0,2144.6,Denmark,Classic Cars,Small,66,7,2003,10
10172,2003-11-05,S24_2766,22,74.51,1639.22,United States,Classic Cars,Small,66,86,2003,11
10182,2003-11-12,S24_2766,36,73.6,2649.6,United States,Classic Cars,Small,66,94,2003,11
10192,2003-11-20,S24_2766,46,83.6,3845.6,United States,Classic Cars,Medium,66,99,2003,11
10204,2003-12-02,S24_2766,47,96.32,4527.04,United States,Classic Cars,Medium,66,69,2003,12
10212,2004-01-16,S24_2766,45,88.14,3966.3,Spain,Classic Cars,Medium,66,29,2004,1
10227,2004-03-02,S24_2766,47,88.14,4142.58,France,Classic Cars,Medium,66,57,2004,3
10241,2004-04-13,S24_2766,47,94.5,4441.5,France,Classic Cars,Medium,66,74,2004,4
10267,2004-07-07,S24_2766,38,87.24,3315.12,United States,Classic Cars,Medium,66,69,2004,7
10279,2004-08-09,S24_2766,49,79.97,3918.53,Spain,Classic Cars,Medium,66,29,2004,8
10288,2004-09-01,S24_2766,35,80.87,2830.45,Singapore,Classic Cars,Small,66,7,2004,9
10302,2003-10-06,S24_2766,49,100.0,5298.86,United Kingdom,Classic Cars,Medium,66,89,2003,10
10311,2004-10-16,S24_2766,28,93.6,2620.8,Spain,Classic Cars,Small,66,1,2004,10
10321,2004-11-04,S24_2766,30,72.7,2181.0,United States,Classic Cars,Small,66,86,2004,11
10332,2004-11-17,S24_2766,39,86.72,3382.08,United Kingdom,Classic Cars,Medium,66,27,2004,11
10346,2004-11-29,S24_2766,25,100.0,2876.75,United States,Classic Cars,Small,66,99,2004,11
10368,2005-01-19,S24_2766,40,100.0,4107.2,United States,Classic Cars,Medium,66,69,2005,1
10380,2005-02-16,S24_2766,36,37.5,1350.0,Spain,Classic Cars,Small,66,29,2005,2
10407,2005-04-22,S24_2766,76,94.5,7182.0,United States,Classic Cars,Large,66,94,2005,4
10420,2005-05-29,S24_2766,39,100.0,3933.93,Australia,Classic Cars,Medium,66,62,2005,5
10104,2003-01-31,S24_2840,44,39.6,1742.4,Spain,Classic Cars,Small,67,1,2003,1
10114,2003-04-01,S24_2840,24,30.06,721.44,France,Classic Cars,Small,67,38,2003,4
10127,2003-06-03,S24_2840,39,38.19,1489.41,United States,Classic Cars,Small,67,94,2003,6
10141,2003-08-01,S24_2840,21,42.43,891.03,Finland,Classic Cars,Small,67,97,2003,8
10151,2003-09-21,S24_2840,30,40.31,1209.3,Finland,Classic Cars,Small,67,2,2003,9
10165,2003-10-22,S24_2840,27,31.82,859.14,Singapore,Classic Cars,Small,67,22,2003,10
10175,2003-11-06,S24_2840,37,31.12,1151.44,United Kingdom,Classic Cars,Small,67,4,2003,11
10184,2003-11-14,S24_2840,42,31.82,1336.44,Spain,Classic Cars,Small,67,91,2003,11
10195,2003-11-25,S24_2840,32,28.29,905.28,United States,Classic Cars,Small,67,69,2003,11
10207,2003-12-09,S24_2840,42,29.7,1247.4,United States,Classic Cars,Small,67,86,2003,12
10219,2004-02-10,S24_2840,21,40.31,846.51,United States,Classic Cars,Small,67,94,2004,2
10229,2004-03-11,S24_2840,33,32.88,1085.04,United States,Classic Cars,Small,67,99,2004,3
10246,2004-05-05,S24_2840,49,36.07,1767.43,Spain,Classic Cars,Small,67,1,2004,5
10259,2004-06-15,S24_2840,31,33.24,1030.44,Singapore,Classic Cars,Small,67,30,2004,6
10271,2004-07-20,S24_2840,38,41.72,1585.36,United States,Classic Cars,Small,67,94,2004,7
10281,2004-08-19,S24_2840,20,40.66,813.2,United States,Classic Cars,Small,67,99,2004,8
10292,2004-09-08,S24_2840,39,30.06,1172.34,United States,Classic Cars,Small,67,69,2004,9
10305,2004-10-13,S24_2840,48,31.47,1510.56,United States,Classic Cars,Small,67,86,2004,10
10314,2004-10-22,S24_2840,39,37.13,1448.07,Denmark,Classic Cars,Small,67,7,2004,10
10324,2004-11-05,S24_2840,30,100.0,3338.1,United States,Classic Cars,Medium,67,99,2004,11
10335,2004-11-19,S24_2840,33,37.13,1225.29,United States,Classic Cars,Small,67,69,2004,11
10349,2004-12-01,S24_2840,36,37.13,1336.68,United States,Classic Cars,Small,67,86,2004,12
10358,2004-12-10,S24_2840,36,82.94,2985.84,Spain,Classic Cars,Small,67,75,2004,12
10371,2005-01-23,S24_2840,45,100.0,5545.8,United States,Classic Cars,Medium,67,99,2005,1
10383,2005-02-22,S24_2840,40,100.0,6089.6,Spain,Classic Cars,Medium,67,1,2005,2
10394,2005-03-15,S24_2840,46,38.9,1789.4,Spain,Classic Cars,Small,67,29,2005,3
10412,2005-05-03,S24_2840,30,36.07,1082.1,Spain,Classic Cars,Small,67,75,2005,5
10425,2005-05-31,S24_2840,31,33.24,1030.44,France,Classic Cars,Small,67,51,2005,5
10106,2003-02-17,S24_2841,49,74.68,3659.32,Italy,Planes,Medium,68,45,2003,2
10119,2003-04-28,S24_2841,41,59.6,2443.6,Austria,Planes,Small,68,46,2003,4
10131,2003-06-16,S24_2841,35,67.14,2349.9,United States,Planes,Small,68,94,2003,6
10143,2003-08-10,S24_2841,27,60.97,1646.19,United States,Planes,Small,68,99,2003,8
10155,2003-10-06,S24_2841,23,72.62,1670.26,Finland,Planes,Small,68,87,2003,10
10167,2003-10-23,S24_2841,21,69.88,1467.48,Sweden,Planes,Small,68,50,2003,10
10178,2003-11-08,S24_2841,34,80.84,2748.56,France,Planes,Small,68,57,2003,11
10186,2003-11-14,S24_2841,22,69.2,1522.4,United Kingdom,Planes,Small,68,26,2003,11
10198,2003-11-27,S24_2841,48,67.82,3255.36,Philippines,Planes,Medium,68,53,2003,11
10209,2004-01-09,S24_2841,43,82.21,3535.03,United States,Planes,Medium,68,86,2004,1
10222,2004-02-19,S24_2841,32,81.53,2608.96,United States,Planes,Small,68,94,2004,2
10249,2004-05-08,S24_2841,20,67.82,1356.4,United States,Planes,Small,68,99,2004,5
10262,2004-06-24,S24_2841,24,67.14,1611.36,Spain,Planes,Small,68,1,2004,6
10274,2004-07-21,S24_2841,40,65.08,2603.2,United States,Planes,Small,68,86,2004,7
10284,2004-08-21,S24_2841,30,73.99,2219.7,Norway,Planes,Small,68,80,2004,8
10296,2004-09-15,S24_2841,21,71.25,1496.25,Germany,Planes,Small,68,10,2004,9
10307,2004-10-14,S24_2841,25,75.36,1884.0,United States,Planes,Small,68,69,2004,10
10316,2004-11-01,S24_2841,34,63.71,2166.14,United Kingdom,Planes,Small,68,52,2004,11
10328,2004-11-12,S24_2841,48,58.92,2828.16,Italy,Planes,Small,68,63,2004,11
10339,2004-11-23,S24_2841,55,100.0,6214.45,Japan,Planes,Medium,68,64,2004,11
10351,2004-12-03,S24_2841,25,74.68,1867.0,United Kingdom,Planes,Small,68,4,2004,12
10373,2005-01-31,S24_2841,38,70.44,2676.72,Finland,Planes,Small,68,2,2005,1
10386,2005-03-01,S24_2841,39,55.96,2182.44,Spain,Planes,Small,68,75,2005,3
10398,2005-03-30,S24_2841,28,57.55,1611.4,France,Planes,Small,68,51,2005,3
10400,2005-04-01,S24_2841,24,61.66,1479.84,United States,Planes,Small,68,69,2005,4
10415,2005-05-09,S24_2841,21,67.82,1424.22,Australia,Planes,Small,68,62,2005,5
10110,2003-03-18,S24_2887,46,100.0,5942.28,United Kingdom,Classic Cars,Medium,69,89,2003,3
10124,2003-05-21,S24_2887,25,93.95,2348.75,United States,Classic Cars,Small,69,99,2003,5
10148,2003-09-11,S24_2887,34,100.0,4392.12,Australia,Classic Cars,Medium,69,32,2003,9
10161,2003-10-17,S24_2887,25,100.0,2759.75,Denmark,Classic Cars,Small,69,93,2003,10
10173,2003-11-05,S24_2887,23,100.0,2728.03,Italy,Classic Cars,Small,69,75,2003,11
10182,2003-11-12,S24_2887,20,100.0,2395.8,United States,Classic Cars,Small,69,99,2003,11
10192,2003-11-20,S24_2887,23,100.0,3052.33,United States,Classic Cars,Medium,69,69,2003,11
10204,2003-12-02,S24_2887,42,100.0,4242.0,United States,Classic Cars,Medium,69,86,2003,12
10213,2004-01-22,S24_2887,27,100.0,2790.45,United Kingdom,Classic Cars,Small,69,4,2004,1
10227,2004-03-02,S24_2887,33,100.0,4340.49,France,Classic Cars,Medium,69,51,2004,3
10241,2004-04-13,S24_2887,28,98.65,2762.2,France,Classic Cars,Small,69,57,2004,4
10267,2004-07-07,S24_2887,43,100.0,4645.72,United States,Classic Cars,Medium,69,86,2004,7
10279,2004-08-09,S24_2887,48,100.0,5580.96,Spain,Classic Cars,Medium,69,75,2004,8
10288,2004-09-01,S24_2887,48,100.0,6539.04,Singapore,Classic Cars,Medium,69,84,2004,9
10302,2003-10-06,S24_2887,45,100.0,5548.95,United Kingdom,Classic Cars,Medium,69,89,2003,10
10311,2004-10-16,S24_2887,43,100.0,4595.41,Spain,Classic Cars,Medium,69,29,2004,10
10332,2004-11-17,S24_2887,44,42.26,1859.44,United Kingdom,Classic Cars,Small,69,26,2004,11
10346,2004-11-29,S24_2887,24,87.24,2093.76,United States,Classic Cars,Small,69,99,2004,11
10368,2005-01-19,S24_2887,31,100.0,4223.13,United States,Classic Cars,Medium,69,69,2005,1
10380,2005-02-16,S24_2887,44,36.29,1596.76,Spain,Classic Cars,Small,69,29,2005,2
10407,2005-04-22,S24_2887,59,98.65,5820.35,United States,Classic Cars,Medium,69,94,2005,4
10420,2005-05-29,S24_2887,55,96.3,5296.5,Australia,Classic Cars,Medium,69,62,2005,5
10109,2003-03-10,S24_2972,29,32.1,930.9,United States,Classic Cars,Small,70,69,2003,3
10122,2003-05-08,S24_2972,39,30.96,1207.44,France,Classic Cars,Small,70,74,2003,5
10135,2003-07-02,S24_2972,20,35.87,717.4,United States,Classic Cars,Small,70,94,2003,7
10147,2003-09-05,S24_2972,25,42.67,1066.75,United States,Classic Cars,Small,70,99,2003,9
10160,2003-10-11,S24_2972,42,37.0,1554.0,United States,Classic Cars,Small,70,69,2003,10
10171,2003-11-05,S24_2972,36,35.49,1277.64,Canada,Classic Cars,Small,70,50,2003,11
10181,2003-11-12,S24_2972,37,42.67,1578.79,Norway,Classic Cars,Small,70,80,2003,11
10192,2003-11-20,S24_2972,30,30.59,917.7,United States,Classic Cars,Small,70,99,2003,11
10203,2003-12-02,S24_2972,21,37.0,777.0,Spain,Classic Cars,Small,70,1,2003,12
10212,2004-01-16,S24_2972,34,43.42,1476.28,Spain,Classic Cars,Small,70,29,2004,1
10225,2004-02-22,S24_2972,42,36.63,1538.46,Switzerland,Classic Cars,Small,70,40,2004,2
10239,2004-04-12,S24_2972,20,44.56,891.2,Finland,Classic Cars,Small,70,87,2004,4
10253,2004-06-01,S24_2972,40,42.67,1706.8,United Kingdom,Classic Cars,Small,70,54,2004,6
10266,2004-07-06,S24_2972,34,40.4,1373.6,Italy,Classic Cars,Small,70,6,2004,7
10278,2004-08-06,S24_2972,31,38.89,1205.59,United States,Classic Cars,Small,70,94,2004,8
10287,2004-08-30,S24_2972,36,39.65,1427.4,Switzerland,Classic Cars,Small,70,25,2004,8
10301,2003-10-05,S24_2972,48,34.36,1649.28,Norway,Classic Cars,Small,70,80,2003,10
10310,2004-10-16,S24_2972,33,41.91,1383.03,Germany,Classic Cars,Small,70,36,2004,10
10321,2004-11-04,S24_2972,37,33.23,1229.51,United States,Classic Cars,Small,70,94,2004,11
10331,2004-11-17,S24_2972,27,42.24,1140.48,United States,Classic Cars,Small,70,99,2004,11
10342,2004-11-24,S24_2972,39,40.4,1575.6,Australia,Classic Cars,Small,70,32,2004,11
10355,2004-12-07,S24_2972,36,38.52,1386.72,Spain,Classic Cars,Small,70,29,2004,12
10367,2005-01-12,S24_2972,36,100.0,5018.4,United States,Classic Cars,Medium,70,94,2005,1
10378,2005-02-10,S24_2972,41,100.0,5856.85,Spain,Classic Cars,Medium,70,91,2005,2
10390,2005-03-04,S24_2972,37,100.0,4894.73,United States,Classic Cars,Medium,70,69,2005,3
10405,2005-04-14,S24_2972,47,44.56,2094.32,France,Classic Cars,Small,70,74,2005,4
10419,2005-05-17,S24_2972,15,42.67,640.05,Austria,Classic Cars,Small,70,19,2005,5
10105,2003-02-11,S24_3151,44,72.58,3193.52,Denmark,Vintage Cars,Medium,71,93,2003,2
10119,2003-04-28,S24_3151,35,87.62,3066.7,Austria,Vintage Cars,Medium,71,21,2003,4
10129,2003-06-12,S24_3151,41,94.71,3883.11,United Kingdom,Vintage Cars,Medium,71,26,2003,6
10142,2003-08-08,S24_3151,49,98.25,4814.25,United States,Vintage Cars,Medium,71,94,2003,8
